year,cbsa,GEO_ID,CONTROL,LAG_2,LAG_1,TARGET,REMOTE_x,REMOTE_PPL_x,Computer_x,WirelessDevice_x,Cellular_x,CableFiber_x,SatelliteInternet_x,dist_to_cbd_x,covid,REMOTE_y,REMOTE_PPL_y,Computer_y,WirelessDevice_y,Cellular_y,CableFiber_y,SatelliteInternet_y,dist_to_cbd_y,REMOTE,REMOTE_PPL,Computer,WirelessDevice,Cellular,CableFiber,SatelliteInternet,dist_to_cbd
2018,41700,78202.0,SCP_PPL1Y,0.8415300546448089,0.8285714285714285,0.8198198198198198,0.3199018921066132,158,0.4529999999999999,0.05,0.366,0.377,0.0279999999999999,7.971730708432004,0,0.3199018921066132,158,0.4529999999999999,0.05,0.366,0.377,0.0279999999999999,7.971730708432004,0.3199018921066132,158,0.4529999999999999,0.05,0.366,0.377,0.0279999999999999,7.971730708432004
2019,41700,78202.0,SCP_PPL1Y,0.8285714285714285,0.8198198198198198,0.7962962962962962,0.330225313737303,254,0.449,0.045,0.467,0.396,0.036,7.971730708432004,0,0.330225313737303,254,0.449,0.045,0.467,0.396,0.036,7.971730708432004,0.330225313737303,254,0.449,0.045,0.467,0.396,0.036,7.971730708432004
2020,41700,78202.0,SCP_PPL1Y,0.8198198198198198,0.7962962962962962,0.7946428571428571,0.3051853521622125,343,0.546,0.067,0.6409999999999999,0.462,0.05,7.971730708432004,1,0.3051853521622125,343,0.546,0.067,0.6409999999999999,0.462,0.05,7.971730708432004,0.3051853521622125,343,0.546,0.067,0.6409999999999999,0.462,0.05,7.971730708432004
2021,41700,78202.0,SCP_PPL1Y,0.7962962962962962,0.7946428571428571,0.7647058823529411,0.3097493084774657,336,0.537,0.062,0.688,0.46,0.065,7.971730708432004,1,0.3097493084774657,336,0.537,0.062,0.688,0.46,0.065,7.971730708432004,0.3097493084774657,336,0.537,0.062,0.688,0.46,0.065,7.971730708432004
2022,41700,78202.0,SCP_PPL1Y,0.7946428571428571,0.7647058823529411,0.7291666666666667,0.3252685042765006,372,0.585,0.066,0.732,0.517,0.055,7.971730708432004,1,0.3252685042765006,372,0.585,0.066,0.732,0.517,0.055,7.971730708432004,0.3252685042765006,372,0.585,0.066,0.732,0.517,0.055,7.971730708432004
2017,41700,78204.0,SCP_PPL1Y,0.8583333333333333,0.8559322033898304,0.8760330578512396,0.3586860139006718,278,0.644,0.042,0.471,0.528,0.037,7.942788246539994,0,0.3586860139006718,278,0.644,0.042,0.471,0.528,0.037,7.942788246539994,0.3586860139006718,278,0.644,0.042,0.471,0.528,0.037,7.942788246539994
2018,41700,78204.0,SCP_PPL1Y,0.8559322033898304,0.8760330578512396,0.8403361344537815,0.362623665953715,321,0.609,0.0409999999999999,0.496,0.5,0.045,7.942788246539994,0,0.362623665953715,321,0.609,0.0409999999999999,0.496,0.5,0.045,7.942788246539994,0.362623665953715,321,0.609,0.0409999999999999,0.496,0.5,0.045,7.942788246539994
2019,41700,78204.0,SCP_PPL1Y,0.8760330578512396,0.8403361344537815,0.8032786885245902,0.3628100299529354,393,0.613,0.048,0.5660000000000001,0.524,0.045,7.942788246539994,0,0.3628100299529354,393,0.613,0.048,0.5660000000000001,0.524,0.045,7.942788246539994,0.3628100299529354,393,0.613,0.048,0.5660000000000001,0.524,0.045,7.942788246539994
2020,41700,78204.0,SCP_PPL1Y,0.8403361344537815,0.8032786885245902,0.76,0.3664720695936413,391,0.5920000000000001,0.061,0.687,0.57,0.057,7.942788246539994,1,0.3664720695936413,391,0.5920000000000001,0.061,0.687,0.57,0.057,7.942788246539994,0.3664720695936413,391,0.5920000000000001,0.061,0.687,0.57,0.057,7.942788246539994
2021,41700,78204.0,SCP_PPL1Y,0.8032786885245902,0.76,0.7513227513227514,0.3778453715213079,413,0.59,0.055,0.7390000000000001,0.627,0.053,7.942788246539994,1,0.3778453715213079,413,0.59,0.055,0.7390000000000001,0.627,0.053,7.942788246539994,0.3778453715213079,413,0.59,0.055,0.7390000000000001,0.627,0.053,7.942788246539994
2022,41700,78204.0,SCP_PPL1Y,0.76,0.7513227513227514,0.7281553398058254,0.3855077474642671,367,0.604,0.0559999999999999,0.7390000000000001,0.672,0.033,7.942788246539994,1,0.3855077474642671,367,0.604,0.0559999999999999,0.7390000000000001,0.672,0.033,7.942788246539994,0.3855077474642671,367,0.604,0.0559999999999999,0.7390000000000001,0.672,0.033,7.942788246539994
2017,41700,78205.0,SCP_PPL1Y,0.6746031746031745,0.634703196347032,0.696078431372549,0.3600673260552995,29,0.595,0.129,0.4589999999999999,0.359,0.019,6.208244983506242,0,0.3600673260552995,29,0.595,0.129,0.4589999999999999,0.359,0.019,6.208244983506242,0.3600673260552995,29,0.595,0.129,0.4589999999999999,0.359,0.019,6.208244983506242
2018,41700,78205.0,SCP_PPL1Y,0.634703196347032,0.696078431372549,0.7231638418079097,0.4260477805314401,32,0.644,0.13,0.59,0.428,0.026,6.208244983506242,0,0.4260477805314401,32,0.644,0.13,0.59,0.428,0.026,6.208244983506242,0.4260477805314401,32,0.644,0.13,0.59,0.428,0.026,6.208244983506242
2019,41700,78205.0,SCP_PPL1Y,0.696078431372549,0.7231638418079097,0.5589519650655023,0.4534082192508362,70,0.611,0.1009999999999999,0.636,0.465,0.022,6.208244983506242,0,0.4534082192508362,70,0.611,0.1009999999999999,0.636,0.465,0.022,6.208244983506242,0.4534082192508362,70,0.611,0.1009999999999999,0.636,0.465,0.022,6.208244983506242
2020,41700,78205.0,SCP_PPL1Y,0.7231638418079097,0.5589519650655023,0.4280936454849499,0.5293884522451154,82,0.591,0.102,0.76,0.604,0.113,6.208244983506242,1,0.5293884522451154,82,0.591,0.102,0.76,0.604,0.113,6.208244983506242,0.5293884522451154,82,0.591,0.102,0.76,0.604,0.113,6.208244983506242
2021,41700,78205.0,SCP_PPL1Y,0.5589519650655023,0.4280936454849499,0.3846153846153846,0.5420502533161512,94,0.633,0.143,0.8009999999999999,0.652,0.114,6.208244983506242,1,0.5420502533161512,94,0.633,0.143,0.8009999999999999,0.652,0.114,6.208244983506242,0.5420502533161512,94,0.633,0.143,0.8009999999999999,0.652,0.114,6.208244983506242
2022,41700,78205.0,SCP_PPL1Y,0.4280936454849499,0.3846153846153846,0.4638403990024938,0.470217462696,107,0.68,0.134,0.8759999999999999,0.736,0.13,6.208244983506242,1,0.470217462696,107,0.68,0.134,0.8759999999999999,0.736,0.13,6.208244983506242,0.470217462696,107,0.68,0.134,0.8759999999999999,0.736,0.13,6.208244983506242
2017,41700,78207.0,SCP_PPL1Y,0.8634146341463415,0.848314606741573,0.8176100628930817,0.2940244026339108,791,0.372,0.019,0.265,0.327,0.0289999999999999,8.144961120666425,0,0.2940244026339108,791,0.372,0.019,0.265,0.327,0.0289999999999999,8.144961120666425,0.2940244026339108,791,0.372,0.019,0.265,0.327,0.0289999999999999,8.144961120666425
2018,41700,78207.0,SCP_PPL1Y,0.848314606741573,0.8176100628930817,0.8263888888888888,0.2935952719990016,731,0.356,0.027,0.325,0.342,0.033,8.144961120666425,0,0.2935952719990016,731,0.356,0.027,0.325,0.342,0.033,8.144961120666425,0.2935952719990016,731,0.356,0.027,0.325,0.342,0.033,8.144961120666425
2019,41700,78207.0,SCP_PPL1Y,0.8176100628930817,0.8263888888888888,0.8391608391608392,0.2949879046774615,710,0.376,0.027,0.418,0.387,0.036,8.144961120666425,0,0.2949879046774615,710,0.376,0.027,0.418,0.387,0.036,8.144961120666425,0.2949879046774615,710,0.376,0.027,0.418,0.387,0.036,8.144961120666425
2020,41700,78207.0,SCP_PPL1Y,0.8263888888888888,0.8391608391608392,0.8299319727891157,0.2971115476202531,744,0.387,0.024,0.5429999999999999,0.437,0.05,8.144961120666425,1,0.2971115476202531,744,0.387,0.024,0.5429999999999999,0.437,0.05,8.144961120666425,0.2971115476202531,744,0.387,0.024,0.5429999999999999,0.437,0.05,8.144961120666425
2021,41700,78207.0,SCP_PPL1Y,0.8391608391608392,0.8299319727891157,0.8176100628930817,0.3167320638858122,618,0.433,0.0289999999999999,0.61,0.503,0.048,8.144961120666425,1,0.3167320638858122,618,0.433,0.0289999999999999,0.61,0.503,0.048,8.144961120666425,0.3167320638858122,618,0.433,0.0289999999999999,0.61,0.503,0.048,8.144961120666425
2022,41700,78207.0,SCP_PPL1Y,0.8299319727891157,0.8176100628930817,0.7606382978723404,0.3191048304126371,790,0.471,0.032,0.67,0.555,0.043,8.144961120666425,1,0.3191048304126371,790,0.471,0.032,0.67,0.555,0.043,8.144961120666425,0.3191048304126371,790,0.471,0.032,0.67,0.555,0.043,8.144961120666425
2017,41700,78210.0,SCP_PPL1Y,0.8333333333333333,0.8616352201257862,0.8507462686567164,0.3416003065805563,966,0.5589999999999999,0.027,0.373,0.4479999999999999,0.038,8.356395217477289,0,0.3416003065805563,966,0.5589999999999999,0.027,0.373,0.4479999999999999,0.038,8.356395217477289,0.3416003065805563,966,0.5589999999999999,0.027,0.373,0.4479999999999999,0.038,8.356395217477289
2018,41700,78210.0,SCP_PPL1Y,0.8616352201257862,0.8507462686567164,0.8559322033898306,0.340261332021577,818,0.5479999999999999,0.0289999999999999,0.436,0.45,0.044,8.356395217477289,0,0.340261332021577,818,0.5479999999999999,0.0289999999999999,0.436,0.45,0.044,8.356395217477289,0.340261332021577,818,0.5479999999999999,0.0289999999999999,0.436,0.45,0.044,8.356395217477289
2019,41700,78210.0,SCP_PPL1Y,0.8507462686567164,0.8559322033898306,0.8282828282828282,0.3394182738147162,754,0.5429999999999999,0.027,0.537,0.4629999999999999,0.049,8.356395217477289,0,0.3394182738147162,754,0.5429999999999999,0.027,0.537,0.4629999999999999,0.049,8.356395217477289,0.3394182738147162,754,0.5429999999999999,0.027,0.537,0.4629999999999999,0.049,8.356395217477289
2020,41700,78210.0,SCP_PPL1Y,0.8559322033898306,0.8282828282828282,0.8602150537634408,0.326981606973738,731,0.5660000000000001,0.033,0.653,0.5,0.053,8.356395217477289,1,0.326981606973738,731,0.5660000000000001,0.033,0.653,0.5,0.053,8.356395217477289,0.326981606973738,731,0.5660000000000001,0.033,0.653,0.5,0.053,8.356395217477289
2021,41700,78210.0,SCP_PPL1Y,0.8282828282828282,0.8602150537634408,0.7721518987341772,0.3317080472159881,668,0.591,0.033,0.6920000000000001,0.5720000000000001,0.054,8.356395217477289,1,0.3317080472159881,668,0.591,0.033,0.6920000000000001,0.5720000000000001,0.054,8.356395217477289,0.3317080472159881,668,0.591,0.033,0.6920000000000001,0.5720000000000001,0.054,8.356395217477289
2022,41700,78210.0,SCP_PPL1Y,0.8602150537634408,0.7721518987341772,0.7553191489361701,0.3344876390744529,858,0.615,0.038,0.728,0.629,0.061,8.356395217477289,1,0.3344876390744529,858,0.615,0.038,0.728,0.629,0.061,8.356395217477289,0.3344876390744529,858,0.615,0.038,0.728,0.629,0.061,8.356395217477289
2017,41700,78212.0,SCP_PPL1Y,0.6780821917808219,0.7105263157894738,0.6709677419354839,0.3734474090363282,900,0.6920000000000001,0.027,0.414,0.563,0.026,8.357813276682185,0,0.3734474090363282,900,0.6920000000000001,0.027,0.414,0.563,0.026,8.357813276682185,0.3734474090363282,900,0.6920000000000001,0.027,0.414,0.563,0.026,8.357813276682185
2018,41700,78212.0,SCP_PPL1Y,0.7105263157894738,0.6709677419354839,0.6706586826347305,0.3834828571757208,1001,0.698,0.0289999999999999,0.488,0.585,0.0279999999999999,8.357813276682185,0,0.3834828571757208,1001,0.698,0.0289999999999999,0.488,0.585,0.0279999999999999,8.357813276682185,0.3834828571757208,1001,0.698,0.0289999999999999,0.488,0.585,0.0279999999999999,8.357813276682185
2019,41700,78212.0,SCP_PPL1Y,0.6709677419354839,0.6706586826347305,0.6488095238095238,0.3801850168766017,1027,0.698,0.033,0.5760000000000001,0.586,0.035,8.357813276682185,0,0.3801850168766017,1027,0.698,0.033,0.5760000000000001,0.586,0.035,8.357813276682185,0.3801850168766017,1027,0.698,0.033,0.5760000000000001,0.586,0.035,8.357813276682185
2020,41700,78212.0,SCP_PPL1Y,0.6706586826347305,0.6488095238095238,0.6449704142011835,0.3826273925403934,1032,0.725,0.034,0.6940000000000001,0.647,0.038,8.357813276682185,1,0.3826273925403934,1032,0.725,0.034,0.6940000000000001,0.647,0.038,8.357813276682185,0.3826273925403934,1032,0.725,0.034,0.6940000000000001,0.647,0.038,8.357813276682185
2021,41700,78212.0,SCP_PPL1Y,0.6488095238095238,0.6449704142011835,0.6337209302325582,0.3941721103264163,1164,0.742,0.035,0.758,0.687,0.04,8.357813276682185,1,0.3941721103264163,1164,0.742,0.035,0.758,0.687,0.04,8.357813276682185,0.3941721103264163,1164,0.742,0.035,0.758,0.687,0.04,8.357813276682185
2022,41700,78212.0,SCP_PPL1Y,0.6449704142011835,0.6337209302325582,0.6474358974358975,0.4105235690077423,1202,0.746,0.034,0.807,0.72,0.04,8.357813276682185,1,0.4105235690077423,1202,0.746,0.034,0.807,0.72,0.04,8.357813276682185,0.4105235690077423,1202,0.746,0.034,0.807,0.72,0.04,8.357813276682185
2017,41700,78215.0,SCP_PPL1Y,0.6575875486381324,0.6396396396396397,0.6238185255198488,0.4386646716787709,225,0.9,0.075,0.5529999999999999,0.71,0.027,7.56202688134893,0,0.4386646716787709,225,0.9,0.075,0.5529999999999999,0.71,0.027,7.56202688134893,0.4386646716787709,225,0.9,0.075,0.5529999999999999,0.71,0.027,7.56202688134893
2018,41700,78215.0,SCP_PPL1Y,0.6396396396396397,0.6238185255198488,0.6465696465696466,0.4323032932465233,226,0.893,0.086,0.6409999999999999,0.67,0.033,7.56202688134893,0,0.4323032932465233,226,0.893,0.086,0.6409999999999999,0.67,0.033,7.56202688134893,0.4323032932465233,226,0.893,0.086,0.6409999999999999,0.67,0.033,7.56202688134893
2019,41700,78215.0,SCP_PPL1Y,0.6238185255198488,0.6465696465696466,0.6438923395445135,0.4302290181483225,238,0.8959999999999999,0.088,0.721,0.7070000000000001,0.023,7.56202688134893,0,0.4302290181483225,238,0.8959999999999999,0.088,0.721,0.7070000000000001,0.023,7.56202688134893,0.4302290181483225,238,0.8959999999999999,0.088,0.721,0.7070000000000001,0.023,7.56202688134893
2020,41700,78215.0,SCP_PPL1Y,0.6465696465696466,0.6438923395445135,0.6380952380952382,0.4539026944607206,215,0.911,0.073,0.848,0.7120000000000001,0.024,7.56202688134893,1,0.4539026944607206,215,0.911,0.073,0.848,0.7120000000000001,0.024,7.56202688134893,0.4539026944607206,215,0.911,0.073,0.848,0.7120000000000001,0.024,7.56202688134893
2021,41700,78215.0,SCP_PPL1Y,0.6438923395445135,0.6380952380952382,0.61455525606469,0.4719464302567812,235,0.903,0.062,0.873,0.757,0.044,7.56202688134893,1,0.4719464302567812,235,0.903,0.062,0.873,0.757,0.044,7.56202688134893,0.4719464302567812,235,0.903,0.062,0.873,0.757,0.044,7.56202688134893
2022,41700,78215.0,SCP_PPL1Y,0.6380952380952382,0.61455525606469,0.4934210526315789,0.5015330042771708,314,0.941,0.0819999999999999,0.902,0.846,0.055,7.56202688134893,1,0.5015330042771708,314,0.941,0.0819999999999999,0.902,0.846,0.055,7.56202688134893,0.5015330042771708,314,0.941,0.0819999999999999,0.902,0.846,0.055,7.56202688134893
2017,18580,78401.0,SCP_PPL1Y,0.6965174129353233,0.6666666666666667,0.6787439613526569,0.2944922759545024,80,0.419,0.077,0.345,0.33,0.015,6.390346158849111,0,0.2944922759545024,80,0.419,0.077,0.345,0.33,0.015,6.390346158849111,0.2944922759545024,80,0.419,0.077,0.345,0.33,0.015,6.390346158849111
2018,18580,78401.0,SCP_PPL1Y,0.6666666666666667,0.6787439613526569,0.7167487684729064,0.2955436304675877,61,0.391,0.071,0.444,0.375,0.01,6.390346158849111,0,0.2955436304675877,61,0.391,0.071,0.444,0.375,0.01,6.390346158849111,0.2955436304675877,61,0.391,0.071,0.444,0.375,0.01,6.390346158849111
2019,18580,78401.0,SCP_PPL1Y,0.6787439613526569,0.7167487684729064,0.7126168224299064,0.2935938826075157,60,0.341,0.079,0.481,0.363,0.004,6.390346158849111,0,0.2935938826075157,60,0.341,0.079,0.481,0.363,0.004,6.390346158849111,0.2935938826075157,60,0.341,0.079,0.481,0.363,0.004,6.390346158849111
2020,18580,78401.0,SCP_PPL1Y,0.7167487684729064,0.7126168224299064,0.7302631578947368,0.2791080505279831,42,0.3939999999999999,0.084,0.6679999999999999,0.5,0.004,6.390346158849111,1,0.2791080505279831,42,0.3939999999999999,0.084,0.6679999999999999,0.5,0.004,6.390346158849111,0.2791080505279831,42,0.3939999999999999,0.084,0.6679999999999999,0.5,0.004,6.390346158849111
2021,18580,78401.0,SCP_PPL1Y,0.7126168224299064,0.7302631578947368,0.7367088607594937,0.2862071697234242,69,0.439,0.114,0.652,0.5329999999999999,0.01,6.390346158849111,1,0.2862071697234242,69,0.439,0.114,0.652,0.5329999999999999,0.01,6.390346158849111,0.2862071697234242,69,0.439,0.114,0.652,0.5329999999999999,0.01,6.390346158849111
2022,18580,78401.0,SCP_PPL1Y,0.7302631578947368,0.7367088607594937,0.7175572519083968,0.26969768688125,108,0.481,0.098,0.6779999999999999,0.596,0.01,6.390346158849111,1,0.26969768688125,108,0.481,0.098,0.6779999999999999,0.596,0.01,6.390346158849111,0.26969768688125,108,0.481,0.098,0.6779999999999999,0.596,0.01,6.390346158849111
2017,18580,78404.0,SCP_PPL1Y,0.592274678111588,0.6372093023255814,0.6700507614213198,0.3370521011018003,415,0.635,0.042,0.513,0.542,0.053,8.001627657469095,0,0.3370521011018003,415,0.635,0.042,0.513,0.542,0.053,8.001627657469095,0.3370521011018003,415,0.635,0.042,0.513,0.542,0.053,8.001627657469095
2018,18580,78404.0,SCP_PPL1Y,0.6372093023255814,0.6700507614213198,0.6793478260869564,0.3461246116171438,530,0.574,0.042,0.57,0.544,0.037,8.001627657469095,0,0.3461246116171438,530,0.574,0.042,0.57,0.544,0.037,8.001627657469095,0.3461246116171438,530,0.574,0.042,0.57,0.544,0.037,8.001627657469095
2019,18580,78404.0,SCP_PPL1Y,0.6700507614213198,0.6793478260869564,0.6853932584269664,0.3476240890273526,540,0.573,0.048,0.682,0.581,0.0409999999999999,8.001627657469095,0,0.3476240890273526,540,0.573,0.048,0.682,0.581,0.0409999999999999,8.001627657469095,0.3476240890273526,540,0.573,0.048,0.682,0.581,0.0409999999999999,8.001627657469095
2020,18580,78404.0,SCP_PPL1Y,0.6793478260869564,0.6853932584269664,0.7200000000000001,0.3575156311207798,527,0.603,0.0559999999999999,0.772,0.6679999999999999,0.0559999999999999,8.001627657469095,1,0.3575156311207798,527,0.603,0.0559999999999999,0.772,0.6679999999999999,0.0559999999999999,8.001627657469095,0.3575156311207798,527,0.603,0.0559999999999999,0.772,0.6679999999999999,0.0559999999999999,8.001627657469095
2021,18580,78404.0,SCP_PPL1Y,0.6853932584269664,0.7200000000000001,0.6992481203007519,0.3479402633829375,415,0.598,0.047,0.792,0.703,0.048,8.001627657469095,1,0.3479402633829375,415,0.598,0.047,0.792,0.703,0.048,8.001627657469095,0.3479402633829375,415,0.598,0.047,0.792,0.703,0.048,8.001627657469095
2022,18580,78404.0,SCP_PPL1Y,0.7200000000000001,0.6992481203007519,0.7109375,0.3492304009469919,440,0.631,0.065,0.789,0.685,0.042,8.001627657469095,1,0.3492304009469919,440,0.631,0.065,0.789,0.685,0.042,8.001627657469095,0.3492304009469919,440,0.631,0.065,0.789,0.685,0.042,8.001627657469095
2017,32580,78501.0,SCP_PPL1Y,0.8904109589041096,0.89171974522293,0.8493150684931506,0.3586117862494803,1315,0.623,0.0279999999999999,0.547,0.518,0.068,7.45630005312678,0,0.3586117862494803,1315,0.623,0.0279999999999999,0.547,0.518,0.068,7.45630005312678,0.3586117862494803,1315,0.623,0.0279999999999999,0.547,0.518,0.068,7.45630005312678
2018,32580,78501.0,SCP_PPL1Y,0.89171974522293,0.8493150684931506,0.849624060150376,0.3680103044236196,1373,0.625,0.026,0.617,0.5429999999999999,0.05,7.45630005312678,0,0.3680103044236196,1373,0.625,0.026,0.617,0.5429999999999999,0.05,7.45630005312678,0.3680103044236196,1373,0.625,0.026,0.617,0.5429999999999999,0.05,7.45630005312678
2019,32580,78501.0,SCP_PPL1Y,0.8493150684931506,0.849624060150376,0.8240000000000001,0.3759519047858222,1266,0.614,0.025,0.688,0.5670000000000001,0.049,7.45630005312678,0,0.3759519047858222,1266,0.614,0.025,0.688,0.5670000000000001,0.049,7.45630005312678,0.3759519047858222,1266,0.614,0.025,0.688,0.5670000000000001,0.049,7.45630005312678
2020,32580,78501.0,SCP_PPL1Y,0.849624060150376,0.8240000000000001,0.8320000000000001,0.3894751135716174,1386,0.624,0.025,0.767,0.5710000000000001,0.051,7.45630005312678,1,0.3894751135716174,1386,0.624,0.025,0.767,0.5710000000000001,0.051,7.45630005312678,0.3894751135716174,1386,0.624,0.025,0.767,0.5710000000000001,0.051,7.45630005312678
2021,32580,78501.0,SCP_PPL1Y,0.8240000000000001,0.8320000000000001,0.8292682926829268,0.3801239621635152,1318,0.644,0.027,0.7959999999999999,0.601,0.05,7.45630005312678,1,0.3801239621635152,1318,0.644,0.027,0.7959999999999999,0.601,0.05,7.45630005312678,0.3801239621635152,1318,0.644,0.027,0.7959999999999999,0.601,0.05,7.45630005312678
2022,32580,78501.0,SCP_PPL1Y,0.8320000000000001,0.8292682926829268,0.8560000000000001,0.3688260438662259,1218,0.649,0.023,0.8109999999999999,0.638,0.049,7.45630005312678,1,0.3688260438662259,1218,0.649,0.023,0.8109999999999999,0.638,0.049,7.45630005312678,0.3688260438662259,1218,0.649,0.023,0.8109999999999999,0.638,0.049,7.45630005312678
2017,32580,78503.0,SCP_PPL1Y,0.7159090909090908,0.6666666666666666,0.6326530612244897,0.3323934477638208,452,0.644,0.048,0.4629999999999999,0.54,0.043,8.409902011958621,0,0.3323934477638208,452,0.644,0.048,0.4629999999999999,0.54,0.043,8.409902011958621,0.3323934477638208,452,0.644,0.048,0.4629999999999999,0.54,0.043,8.409902011958621
2018,32580,78503.0,SCP_PPL1Y,0.6666666666666666,0.6326530612244897,0.6605504587155964,0.342465226621354,579,0.6609999999999999,0.059,0.61,0.574,0.027,8.409902011958621,0,0.342465226621354,579,0.6609999999999999,0.059,0.61,0.574,0.027,8.409902011958621,0.342465226621354,579,0.6609999999999999,0.059,0.61,0.574,0.027,8.409902011958621
2019,32580,78503.0,SCP_PPL1Y,0.6326530612244897,0.6605504587155964,0.6697247706422018,0.3235164010366492,323,0.628,0.06,0.7,0.593,0.044,8.409902011958621,0,0.3235164010366492,323,0.628,0.06,0.7,0.593,0.044,8.409902011958621,0.3235164010366492,323,0.628,0.06,0.7,0.593,0.044,8.409902011958621
2020,32580,78503.0,SCP_PPL1Y,0.6605504587155964,0.6697247706422018,0.7692307692307693,0.328924495605145,284,0.633,0.0559999999999999,0.8240000000000001,0.628,0.06,8.409902011958621,1,0.328924495605145,284,0.633,0.0559999999999999,0.8240000000000001,0.628,0.06,8.409902011958621,0.328924495605145,284,0.633,0.0559999999999999,0.8240000000000001,0.628,0.06,8.409902011958621
2021,32580,78503.0,SCP_PPL1Y,0.6697247706422018,0.7692307692307693,0.8852459016393442,0.3094750738636879,281,0.6679999999999999,0.054,0.8340000000000001,0.6679999999999999,0.069,8.409902011958621,1,0.3094750738636879,281,0.6679999999999999,0.054,0.8340000000000001,0.6679999999999999,0.069,8.409902011958621,0.3094750738636879,281,0.6679999999999999,0.054,0.8340000000000001,0.6679999999999999,0.069,8.409902011958621
2022,32580,78503.0,SCP_PPL1Y,0.7692307692307693,0.8852459016393442,0.9102564102564102,0.3247888986438438,343,0.67,0.059,0.8740000000000001,0.695,0.072,8.409902011958621,1,0.3247888986438438,343,0.67,0.059,0.8740000000000001,0.695,0.072,8.409902011958621,0.3247888986438438,343,0.67,0.059,0.8740000000000001,0.695,0.072,8.409902011958621
2017,12420,78701.0,SCP_PPL1Y,0.5650969529085872,0.5266272189349113,0.498567335243553,0.5064739601215725,861,0.951,0.057,0.6990000000000001,0.852,0.045,6.630481325085622,0,0.5064739601215725,861,0.951,0.057,0.6990000000000001,0.852,0.045,6.630481325085622,0.5064739601215725,861,0.951,0.057,0.6990000000000001,0.852,0.045,6.630481325085622
2018,12420,78701.0,SCP_PPL1Y,0.5266272189349113,0.498567335243553,0.4545454545454546,0.5310684150657391,997,0.952,0.053,0.7859999999999999,0.901,0.051,6.630481325085622,0,0.5310684150657391,997,0.952,0.053,0.7859999999999999,0.901,0.051,6.630481325085622,0.5310684150657391,997,0.952,0.053,0.7859999999999999,0.901,0.051,6.630481325085622
2019,12420,78701.0,SCP_PPL1Y,0.498567335243553,0.4545454545454546,0.4448398576512455,0.5411993325130261,1098,0.954,0.0559999999999999,0.8640000000000001,0.902,0.048,6.630481325085622,0,0.5411993325130261,1098,0.954,0.0559999999999999,0.8640000000000001,0.902,0.048,6.630481325085622,0.5411993325130261,1098,0.954,0.0559999999999999,0.8640000000000001,0.902,0.048,6.630481325085622
2020,12420,78701.0,SCP_PPL1Y,0.4545454545454546,0.4448398576512455,0.4573170731707317,0.529227043544546,1324,0.96,0.065,0.92,0.892,0.053,6.630481325085622,1,0.529227043544546,1324,0.96,0.065,0.92,0.892,0.053,6.630481325085622,0.529227043544546,1324,0.96,0.065,0.92,0.892,0.053,6.630481325085622
2021,12420,78701.0,SCP_PPL1Y,0.4448398576512455,0.4573170731707317,0.636,0.5650691642334386,1087,0.964,0.064,0.932,0.903,0.031,6.630481325085622,1,0.5650691642334386,1087,0.964,0.064,0.932,0.903,0.031,6.630481325085622,0.5650691642334386,1087,0.964,0.064,0.932,0.903,0.031,6.630481325085622
2022,12420,78701.0,SCP_PPL1Y,0.4573170731707317,0.636,0.5889830508474576,0.5835189558625236,1371,0.957,0.055,0.923,0.888,0.019,6.630481325085622,1,0.5835189558625236,1371,0.957,0.055,0.923,0.888,0.019,6.630481325085622,0.5835189558625236,1371,0.957,0.055,0.923,0.888,0.019,6.630481325085622
2017,12420,78702.0,SCP_PPL1Y,0.7055555555555555,0.7424242424242425,0.6906077348066297,0.4239319238024883,916,0.7240000000000001,0.034,0.564,0.607,0.019,8.049009857030857,0,0.4239319238024883,916,0.7240000000000001,0.034,0.564,0.607,0.019,8.049009857030857,0.4239319238024883,916,0.7240000000000001,0.034,0.564,0.607,0.019,8.049009857030857
2018,12420,78702.0,SCP_PPL1Y,0.7424242424242425,0.6906077348066297,0.6683673469387755,0.427522853487243,1040,0.743,0.033,0.625,0.63,0.022,8.049009857030857,0,0.427522853487243,1040,0.743,0.033,0.625,0.63,0.022,8.049009857030857,0.427522853487243,1040,0.743,0.033,0.625,0.63,0.022,8.049009857030857
2019,12420,78702.0,SCP_PPL1Y,0.6906077348066297,0.6683673469387755,0.6542056074766356,0.4397008115126736,1117,0.748,0.032,0.685,0.667,0.021,8.049009857030857,0,0.4397008115126736,1117,0.748,0.032,0.685,0.667,0.021,8.049009857030857,0.4397008115126736,1117,0.748,0.032,0.685,0.667,0.021,8.049009857030857
2020,12420,78702.0,SCP_PPL1Y,0.6683673469387755,0.6542056074766356,0.6438356164383562,0.4519211261137416,1028,0.774,0.048,0.743,0.7140000000000001,0.021,8.049009857030857,1,0.4519211261137416,1028,0.774,0.048,0.743,0.7140000000000001,0.021,8.049009857030857,0.4519211261137416,1028,0.774,0.048,0.743,0.7140000000000001,0.021,8.049009857030857
2021,12420,78702.0,SCP_PPL1Y,0.6542056074766356,0.6438356164383562,0.6036866359447005,0.4815202549940204,1130,0.804,0.037,0.764,0.7759999999999999,0.015,8.049009857030857,1,0.4815202549940204,1130,0.804,0.037,0.764,0.7759999999999999,0.015,8.049009857030857,0.4815202549940204,1130,0.804,0.037,0.764,0.7759999999999999,0.015,8.049009857030857
